"","FileID","Corpus","Register","Output","Token","Tag","TagGold","Evaluation"
"12350","BNCBEFor32","BNC2014","internet","a_DT","a","DT","DT",TRUE
"12351","BNCBEFor32","BNC2014","internet","fixed_JJAT","fixed","JJAT","JJAT",TRUE
"12352","BNCBEFor32","BNC2014","internet","period_NN","period","NN","NN",TRUE
"12353","BNCBEFor32","BNC2014","internet","of_IN","of","IN","IN",TRUE
"12354","BNCBEFor32","BNC2014","internet","2_CD","2","CD","CD",TRUE
"12355","BNCBEFor32","BNC2014","internet","weeks_NN","weeks","NN","NN",TRUE
"12356","BNCBEFor32","BNC2014","internet","could_MDCO","could","MDCO","MDCO",TRUE
"12357","BNCBEFor32","BNC2014","internet","be_VBBEMA","be","VB","VB",TRUE
"12358","BNCBEFor32","BNC2014","internet","a_DT","a","DT","DT",TRUE
"12359","BNCBEFor32","BNC2014","internet","good_JJAT","good","JJAT","JJAT",TRUE
"12360","BNCBEFor32","BNC2014","internet","thing_NN","thing","NN","NN",TRUE
"12361","BNCBEFor32","BNC2014","internet","considering_VBGMENTAL","considering","VBG","VBG",TRUE
"12362","BNCBEFor32","BNC2014","internet","previously_TIME","previously","TIME","TIME",TRUE
"12363","BNCBEFor32","BNC2014","internet","it_PIT","it","PIT","PIT",TRUE
"12364","BNCBEFor32","BNC2014","internet","could_MDCO","could","MDCO","MDCO",TRUE
"12365","BNCBEFor32","BNC2014","internet","have_VB","have","VB","VB",TRUE
"12366","BNCBEFor32","BNC2014","internet","been_PEASBEMA","been","PEAS","PEAS",TRUE
"12367","BNCBEFor32","BNC2014","internet","longer_JJPR","longer","JJPR","JJPR",TRUE
"12368","BNCBEFor32","BNC2014","internet","than_IN","than","IN","IN",TRUE
"12369","BNCBEFor32","BNC2014","internet","2_CD","2","CD","CD",TRUE
"12370","BNCBEFor32","BNC2014","internet","weeks_NN","weeks","NN","NN",TRUE
"12371","BNCBEFor32","BNC2014","internet","._.",".",".",".",TRUE
"12372","BNCBEFor32","BNC2014","internet","Keep_VBASPECT","Keep","VB","VIMP",FALSE
"12373","BNCBEFor32","BNC2014","internet","the_DT","the","DT","DT",TRUE
"12374","BNCBEFor32","BNC2014","internet","faith_NN","faith","NN","NN",TRUE
"12375","BNCBEFor32","BNC2014","internet",",_,",",",",",",",TRUE
"12376","BNCBEFor32","BNC2014","internet","and_CC","and","CC","CC",TRUE
"12377","BNCBEFor32","BNC2014","internet","dont_NN","dont","NN","VIMP",FALSE
"12378","BNCBEFor32","BNC2014","internet","let_VPRTCAUSE","let","VPRT","VB",FALSE
"12379","BNCBEFor32","BNC2014","internet","those_DEMO","those","DEMO","DEMO",TRUE
"12380","BNCBEFor32","BNC2014","internet","naughty_JJAT","naughty","JJAT","JJAT",TRUE
"12381","BNCBEFor32","BNC2014","internet","posters_NN","posters","NN","NN",TRUE
"12382","BNCBEFor32","BNC2014","internet","scare_VPRT","scare","VPRT","VB",FALSE
"12383","BNCBEFor32","BNC2014","internet","you_SPP2","you","SPP2","SPP2",TRUE
"12384","BNCBEFor32","BNC2014","internet","off_RP","off","RP","RP",TRUE
"12385","BNCBEFor32","BNC2014","internet","Except_CONC","Except","CONC","CONC",TRUE
"12386","BNCBEFor32","BNC2014","internet","that_THSC","that","THSC","THSC",TRUE
"12387","BNCBEFor32","BNC2014","internet","this_DEMO","this","DEMO","DEMO",TRUE
"12388","BNCBEFor32","BNC2014","internet","alpha_NN","alpha","NN","NN",TRUE
"12389","BNCBEFor32","BNC2014","internet","saw_VBDMENTAL","saw","VBD","VBD",TRUE
"12390","BNCBEFor32","BNC2014","internet","that_THSC","that","THSC","THSC",TRUE
"12391","BNCBEFor32","BNC2014","internet","the_DT","the","DT","DT",TRUE
"12392","BNCBEFor32","BNC2014","internet","beta_NN","beta","NN","NN",TRUE
"12393","BNCBEFor32","BNC2014","internet","was_VBDBEMA","was","VBD","VBD",TRUE
"12394","BNCBEFor32","BNC2014","internet","likely_JJPR","likely","JJPR","JJPR",TRUE
"12395","BNCBEFor32","BNC2014","internet","to_TO","to","IN","IN",TRUE
"12396","BNCBEFor32","BNC2014","internet","be_VB","be","VB","VB",TRUE
"12397","BNCBEFor32","BNC2014","internet","delivered_PASSACT","delivered","PASS","PASS",TRUE
"12398","BNCBEFor32","BNC2014","internet","way_NN","way","NN","NN",TRUE
"12399","BNCBEFor32","BNC2014","internet","behind_IN","behind","IN","IN",TRUE
"12400","BNCBEFor32","BNC2014","internet","schedule_NN","schedule","NN","NN",TRUE
"12401","BNCBEFor32","BNC2014","internet",",_,",",",",",",",TRUE
"12402","BNCBEFor32","BNC2014","internet","and_CC","and","CC","CC",TRUE
"12403","BNCBEFor32","BNC2014","internet","upgraded_VBN","upgraded","VBN","VBD",FALSE
"12404","BNCBEFor32","BNC2014","internet","to_IN","to","IN","IN",TRUE
"12405","BNCBEFor32","BNC2014","internet","the_DT","the","DT","DT",TRUE
"12406","BNCBEFor32","BNC2014","internet","alpha_NN","alpha","NN","NN",TRUE
"12407","BNCBEFor32","BNC2014","internet","instead_CC","instead","CC","CC",TRUE
"12408","BNCBEFor32","BNC2014","internet","of_IN","of","IN","IN",TRUE
"12409","BNCBEFor32","BNC2014","internet","complaining_VBGCOMM","complaining","VBG","VBG",TRUE
"12410","BNCBEFor32","BNC2014","internet","about_IN","about","IN","IN",TRUE
"12411","BNCBEFor32","BNC2014","internet","it_PIT","it","PIT","PIT",TRUE
"12412","BNCBEFor32","BNC2014","internet","._.",".",".",".",TRUE
"12413","BNCBEFor32","BNC2014","internet","And_CC","And","CC","CC",TRUE
"12414","BNCBEFor32","BNC2014","internet","if_COND","if","COND","COND",TRUE
"12415","BNCBEFor32","BNC2014","internet","I_FPP1S","I","FPP1S","FPP1S",TRUE
"12416","BNCBEFor32","BNC2014","internet","had_VBD","had","VBD","VBD",TRUE
"12417","BNCBEFor32","BNC2014","internet","n't_XX0CONT","n't","XX0","XX0",TRUE
"12418","BNCBEFor32","BNC2014","internet","upgraded_PEAS","upgraded","PEAS","PEAS",TRUE
"12419","BNCBEFor32","BNC2014","internet",",_,",",",",",",",TRUE
"12420","BNCBEFor32","BNC2014","internet","I_FPP1S","I","FPP1S","FPP1S",TRUE
"12421","BNCBEFor32","BNC2014","internet","'d_MDWOCONT","'d","MDWO","MDWO",TRUE
"12422","BNCBEFor32","BNC2014","internet","be_VB","be","VB","VB",TRUE
"12423","BNCBEFor32","BNC2014","internet","sitting_PROGACT","sitting","PROG","PROG",TRUE
"12424","BNCBEFor32","BNC2014","internet","patiently_RB","patiently","RB","RB",TRUE
"12425","BNCBEFor32","BNC2014","internet","waiting_VBGACT","waiting","VBG","VBG",TRUE
"12426","BNCBEFor32","BNC2014","internet","for_IN","for","IN","IN",TRUE
"12427","BNCBEFor32","BNC2014","internet","beta_NN","beta","NN","NN",TRUE
"12428","BNCBEFor32","BNC2014","internet",",_,",",",",",",",TRUE
"12429","BNCBEFor32","BNC2014","internet","because_CUZ","because","CUZ","CUZ",TRUE
"12430","BNCBEFor32","BNC2014","internet","it_PIT","it","PIT","PIT",TRUE
"12431","BNCBEFor32","BNC2014","internet","'s_VPRTCONTBEMA","'s","VPRT","VPRT",TRUE
"12432","BNCBEFor32","BNC2014","internet","just_RBEMPH","just","RB","RB",TRUE
"12433","BNCBEFor32","BNC2014","internet","a_DT","a","DT","DT",TRUE
"12434","BNCBEFor32","BNC2014","internet","computer_NN","computer","NN","NN",TRUE
"12435","BNCBEFor32","BNC2014","internet","game_NNNCOMP","game","NN","NN",TRUE
"12436","BNCBEFor32","BNC2014","internet","._.",".",".",".",TRUE
"12437","BNCBEFor32","BNC2014","internet","That_THSC","That","THSC","DEMO",FALSE
"12438","BNCBEFor32","BNC2014","internet","being_VBG","being","VBG","VBG",TRUE
"12439","BNCBEFor32","BNC2014","internet","said_VBDCOMM","said","VBD","PASS",FALSE
"12440","BNCBEFor32","BNC2014","internet",",_,",",",",",",",TRUE
"12441","BNCBEFor32","BNC2014","internet","and_CC","and","CC","CC",TRUE
"12442","BNCBEFor32","BNC2014","internet","if_COND","if","COND","COND",TRUE
"12443","BNCBEFor32","BNC2014","internet","that_DEMO","that","DEMO","DEMO",TRUE
"12444","BNCBEFor32","BNC2014","internet","is_VPRTBEMA","is","VPRT","VPRT",TRUE
"12445","BNCBEFor32","BNC2014","internet","true_JJPR","TRUE","JJPR","JJPR",TRUE
"12446","BNCBEFor32","BNC2014","internet",",_,",",",",",",",TRUE
"12447","BNCBEFor32","BNC2014","internet","why_WHSC","why","WHSC","WHQU",FALSE
"12448","BNCBEFor32","BNC2014","internet","do_VPRTDOAUX","do","VPRT","VPRT",TRUE
"12449","BNCBEFor32","BNC2014","internet","you_SPP2","you","SPP2","SPP2",TRUE
"12450","BNCBEFor32","BNC2014","internet","get_VB","get","VB","VB",TRUE
"12451","BNCBEFor32","BNC2014","internet","so_EMPH","so","EMPH","EMPH",TRUE
"12452","BNCBEFor32","BNC2014","internet","wound_VBN","wound","VBN","PGET",FALSE
"12453","BNCBEFor32","BNC2014","internet","up_RP","up","RP","RP",TRUE
"12454","BNCBEFor32","BNC2014","internet","about_IN","about","IN","IN",TRUE
"12455","BNCBEFor32","BNC2014","internet","other_JJAT","other","JJAT","JJAT",TRUE
"12456","BNCBEFor32","BNC2014","internet","people_NN","people","NN","NN",TRUE
"12457","BNCBEFor32","BNC2014","internet","getting_VBG","getting","VBG","VBG",TRUE
"12458","BNCBEFor32","BNC2014","internet","wound_PGET","wound","PGET","PGET",TRUE
"12459","BNCBEFor32","BNC2014","internet","up_RP","up","RP","RP",TRUE
"12460","BNCBEFor32","BNC2014","internet","..._:","...",":",":",TRUE
"12461","BNCBEFor32","BNC2014","internet","about_IN","about","IN","IN",TRUE
"12462","BNCBEFor32","BNC2014","internet","a_DT","a","DT","DT",TRUE
"12463","BNCBEFor32","BNC2014","internet","computer_NN","computer","NN","NN",TRUE
"12464","BNCBEFor32","BNC2014","internet","game_NNNCOMP","game","NN","NN",TRUE
"12465","BNCBEFor32","BNC2014","internet","!?_.","!?",".",".",TRUE
"12466","BNCBEFor32","BNC2014","internet","Makes_VPRTACT","Makes","VPRT","VPRT",TRUE
"12467","BNCBEFor32","BNC2014","internet","no_XX0","no","XX0","XX0",TRUE
"12468","BNCBEFor32","BNC2014","internet","sense_NN","sense","NN","NN",TRUE
"12469","BNCBEFor32","BNC2014","internet","._.",".",".",".",TRUE
"12470","BNCBEFor32","BNC2014","internet","The_DT","The","DT","DT",TRUE
"12471","BNCBEFor32","BNC2014","internet","amount_NN","amount","NN","NN",TRUE
"12472","BNCBEFor32","BNC2014","internet","of_IN","of","IN","IN",TRUE
"12473","BNCBEFor32","BNC2014","internet","moaning_VBG","moaning","VBG","VBG",TRUE
"12474","BNCBEFor32","BNC2014","internet","going_VBG","going","VBG","VBG",TRUE
"12475","BNCBEFor32","BNC2014","internet","on_IN","on","IN","IN",TRUE
"12476","BNCBEFor32","BNC2014","internet","is_VPRTBEMA","is","VPRT","VPRT",TRUE
"12477","BNCBEFor32","BNC2014","internet","pathetic_JJPR","pathetic","JJPR","JJPR",TRUE
"12478","BNCBEFor32","BNC2014","internet","._.",".",".",".",TRUE
"12479","BNCBEFor32","BNC2014","internet","Typical_JJAT","Typical","JJAT","JJAT",TRUE
"12480","BNCBEFor32","BNC2014","internet","internet_NN","internet","NN","NN",TRUE
"12481","BNCBEFor32","BNC2014","internet",",_,",",",",",",",TRUE
"12482","BNCBEFor32","BNC2014","internet","no-one_QUPR","no-one","QUPR","QUPR",TRUE
"12483","BNCBEFor32","BNC2014","internet","is_VPRTBEMA","is","VPRT","VPRT",TRUE
"12484","BNCBEFor32","BNC2014","internet","happy_JJAT","happy","JJAT","JJPR",FALSE
"12485","BNCBEFor32","BNC2014","internet","forum_NN","forum","NN","NN",TRUE
"12486","BNCBEFor32","BNC2014","internet","dwellers_NNNCOMP","dwellers","NN","NN",TRUE
"12487","BNCBEFor32","BNC2014","internet","moan_VPRT","moan","VPRT","VPRT",TRUE
"12488","BNCBEFor32","BNC2014","internet","._.",".",".",".",TRUE
"12489","BNCBEFor32","BNC2014","internet","Beta_NN","Beta","NN","NN",TRUE
"12490","BNCBEFor32","BNC2014","internet","people_NNNCOMP","people","NN","NN",TRUE
"12491","BNCBEFor32","BNC2014","internet",",_,",",",",",",",TRUE
"12492","BNCBEFor32","BNC2014","internet","stop_VIMPASPECT","stop","VIMP","VIMP",TRUE
"12493","BNCBEFor32","BNC2014","internet","acting_VBG","acting","VBG","VBG",TRUE
"12494","BNCBEFor32","BNC2014","internet","like_LIKE","like","LIKE","LIKE",TRUE
"12495","BNCBEFor32","BNC2014","internet","children_NN","children","NN","NN",TRUE
"12496","BNCBEFor32","BNC2014","internet","and_CC","and","CC","CC",TRUE
"12497","BNCBEFor32","BNC2014","internet","get_VB","get","VB","VIMP",FALSE
"12498","BNCBEFor32","BNC2014","internet","the_DT","the","DT","DT",TRUE
"12499","BNCBEFor32","BNC2014","internet","Alpha_NN","Alpha","NN","NN",TRUE
"12500","BNCBEFor32","BNC2014","internet","downloaded_PGET","downloaded","PGET","PGET",TRUE
"12501","BNCBEFor32","BNC2014","internet","like_LIKE","like","LIKE","LIKE",TRUE
"12502","BNCBEFor32","BNC2014","internet","I_FPP1S","I","FPP1S","FPP1S",TRUE
"12503","BNCBEFor32","BNC2014","internet","am_VPRT","am","VPRT","VPRT",TRUE
"12504","BNCBEFor32","BNC2014","internet","and_PHC","and","CC","CC",TRUE
"12505","BNCBEFor32","BNC2014","internet","get_VPRT","get","VPRT","VIMP",FALSE
"12506","BNCBEFor32","BNC2014","internet","playing_JJPR","playing","JJPR","VBG",FALSE
"12507","BNCBEFor32","BNC2014","internet","._.",".",".",".",TRUE
"12508","BNCBEFor32","BNC2014","internet","I_FPP1S","I","FPP1S","FPP1S",TRUE
"12509","BNCBEFor32","BNC2014","internet","'m_VPRTCONTBEMA","'m","VPRT","VPRT",TRUE
"12510","BNCBEFor32","BNC2014","internet","sorry_JJATPOLITE","sorry","JJAT","JJPR",FALSE
"12511","BNCBEFor32","BNC2014","internet","Noodle_NN","Noodle","NN","NN",TRUE
"12512","BNCBEFor32","BNC2014","internet",",_,",",",",",",",TRUE
"12513","BNCBEFor32","BNC2014","internet","it_PIT","it","PIT","PIT",TRUE
"12514","BNCBEFor32","BNC2014","internet","'s_VPRTCONT","'s","VPRT","VPRT",TRUE
"12515","BNCBEFor32","BNC2014","internet","not_XX0","not","XX0","XX0",TRUE
"12516","BNCBEFor32","BNC2014","internet","*_SYM","*","SYM","SYM",TRUE
"12517","BNCBEFor32","BNC2014","internet","just_RBEMPH","just","RB","RB",TRUE
"12518","BNCBEFor32","BNC2014","internet","*_SYM","*","SYM","SYM",TRUE
"12519","BNCBEFor32","BNC2014","internet","a_DT","a","DT","DT",TRUE
"12520","BNCBEFor32","BNC2014","internet","computer_NN","computer","NN","NN",TRUE
"12521","BNCBEFor32","BNC2014","internet","game_NNNCOMP","game","NN","NN",TRUE
"12522","BNCBEFor32","BNC2014","internet","!_.","!",".",".",TRUE
"12523","BNCBEFor32","BNC2014","internet","Intermediate_NN","Intermediate","NN","JJAT",FALSE
"12524","BNCBEFor32","BNC2014","internet","phases_NNNCOMP","phases","NN","NN",TRUE
"12525","BNCBEFor32","BNC2014","internet","does_VPRTDOAUX","does","VPRT","VPRT",TRUE
"12526","BNCBEFor32","BNC2014","internet","not_XX0","not","XX0","XX0",TRUE
"12527","BNCBEFor32","BNC2014","internet","concern_VBEXIST","concern","VB","VB",TRUE
"12528","BNCBEFor32","BNC2014","internet","me_FPP1S","me","FPP1S","FPP1S",TRUE
"12529","BNCBEFor32","BNC2014","internet","._.",".",".",".",TRUE
"12530","BNCBEFor32","BNC2014","internet","The_DT","The","DT","DT",TRUE
"12531","BNCBEFor32","BNC2014","internet","final_JJAT","final","JJAT","JJAT",TRUE
"12532","BNCBEFor32","BNC2014","internet","product_NN","product","NN","NN",TRUE
"12533","BNCBEFor32","BNC2014","internet","does_VPRTDOAUX","does","VPRT","VPRT",TRUE
"12534","BNCBEFor32","BNC2014","internet","._.",".",".",".",TRUE
"12535","BNCBEFor32","BNC2014","internet","After_IN","After","IN","IN",TRUE
"12536","BNCBEFor32","BNC2014","internet","30_CD","30","CD","CD",TRUE
"12537","BNCBEFor32","BNC2014","internet","years_NN","years","NN","NN",TRUE
"12538","BNCBEFor32","BNC2014","internet",",_,",",",",",",",TRUE
"12539","BNCBEFor32","BNC2014","internet","what_WHSC","what","WHSC","WHQU",FALSE
"12540","BNCBEFor32","BNC2014","internet","is_VPRTBEMA","is","VPRT","VPRT",TRUE
"12541","BNCBEFor32","BNC2014","internet","two_CD","two","CD","CD",TRUE
"12542","BNCBEFor32","BNC2014","internet","weeks_NN","weeks","NN","NN",TRUE
"12543","BNCBEFor32","BNC2014","internet","but_CC","but","CC","CC",TRUE
"12544","BNCBEFor32","BNC2014","internet","a_DT","a","DT","DT",TRUE
"12545","BNCBEFor32","BNC2014","internet","blink_NN","blink","NN","NN",TRUE
"12546","BNCBEFor32","BNC2014","internet","of_IN","of","IN","IN",TRUE
"12547","BNCBEFor32","BNC2014","internet","the_DT","the","DT","DT",TRUE
"12548","BNCBEFor32","BNC2014","internet","eye_NN","eye","NN","NN",TRUE
"12549","BNCBEFor32","BNC2014","internet","._.",".",".",".",TRUE
"12550","BNCBEFor32","BNC2014","internet","Here_PLACE","Here","PLACE","PLACE",TRUE
"12551","BNCBEFor32","BNC2014","internet","today_TIME","today","TIME","TIME",TRUE
"12552","BNCBEFor32","BNC2014","internet",",_,",",",",",",",TRUE
"12553","BNCBEFor32","BNC2014","internet","a_DT","a","DT","DT",TRUE
"12554","BNCBEFor32","BNC2014","internet","memory_NN","memory","NN","NN",TRUE
"12555","BNCBEFor32","BNC2014","internet","soon_TIME","soon","TIME","TIME",TRUE
"12556","BNCBEFor32","BNC2014","internet","._.",".",".",".",TRUE
"12557","BNCBEFor32","BNC2014","internet","And_CC","And","CC","CC",TRUE
"12558","BNCBEFor32","BNC2014","internet","so_SO","so","SO","SO",TRUE
"12559","BNCBEFor32","BNC2014","internet","we_FPP1P","we","FPP1P","FPP1P",TRUE
"12560","BNCBEFor32","BNC2014","internet","move_VPRTACT","move","VPRT","VPRT",TRUE
"12561","BNCBEFor32","BNC2014","internet","on_RP","on","RP","RP",TRUE
"12562","BNCBEFor32","BNC2014","internet","._.",".",".",".",TRUE
"12563","BNCBEFor32","BNC2014","internet","Two_CD","Two","CD","CD",TRUE
"12564","BNCBEFor32","BNC2014","internet","week_NN","week","NN","NN",TRUE
"12565","BNCBEFor32","BNC2014","internet","period_NNNCOMP","period","NN","NN",TRUE
"12566","BNCBEFor32","BNC2014","internet","is_VPRTBEMA","is","VPRT","VPRT",TRUE
"12567","BNCBEFor32","BNC2014","internet","perfect_JJPR","perfect","JJPR","JJPR",TRUE
"12568","BNCBEFor32","BNC2014","internet","for_IN","for","IN","IN",TRUE
"12569","BNCBEFor32","BNC2014","internet","ironing_VBG","ironing","VBG","VBG",TRUE
"12570","BNCBEFor32","BNC2014","internet","out_RP","out","RP","RP",TRUE
"12571","BNCBEFor32","BNC2014","internet","a_DT","a","DT","DT",TRUE
"12572","BNCBEFor32","BNC2014","internet","few_QUAN","few","QUAN","QUAN",TRUE
"12573","BNCBEFor32","BNC2014","internet","bugs_NN","bugs","NN","NN",TRUE
"12574","BNCBEFor32","BNC2014","internet",",_,",",",",",",",TRUE
"12575","BNCBEFor32","BNC2014","internet","makes_VPRTACT","makes","VPRT","VPRT",TRUE
"12576","BNCBEFor32","BNC2014","internet","perfect_JJAT","perfect","JJAT","JJAT",TRUE
"12577","BNCBEFor32","BNC2014","internet","sense_NN","sense","NN","NN",TRUE
"12578","BNCBEFor32","BNC2014","internet","._.",".",".",".",TRUE
"12579","BNCBEFor32","BNC2014","internet","I_FPP1S","I","FPP1S","FPP1S",TRUE
"12580","BNCBEFor32","BNC2014","internet","can_MDCA","can","MDCA","MDCA",TRUE
"12581","BNCBEFor32","BNC2014","internet","see_VBMENTAL","see","VB","VB",TRUE
"12582","BNCBEFor32","BNC2014","internet","why_WHSC","why","WHSC","WHSC",TRUE
"12583","BNCBEFor32","BNC2014","internet","people_NN","people","NN","NN",TRUE
"12584","BNCBEFor32","BNC2014","internet","are_VPRTBEMA","are","VPRT","VPRT",TRUE
"12585","BNCBEFor32","BNC2014","internet","frustrated_JJPR","frustrated","JJPR","JJPR",TRUE
"12586","BNCBEFor32","BNC2014","internet","but_CC","but","CC","CC",TRUE
"12587","BNCBEFor32","BNC2014","internet","I_FPP1S","I","FPP1S","FPP1S",TRUE
"12588","BNCBEFor32","BNC2014","internet","think_VPRTMENTAL","think","VPRT","VPRT",TRUE
"12589","BNCBEFor32","BNC2014","internet","the_DT","the","DT","DT",TRUE
"12590","BNCBEFor32","BNC2014","internet","plan_NN","plan","NN","NN",TRUE
"12591","BNCBEFor32","BNC2014","internet","from_IN","from","IN","IN",TRUE
"12592","BNCBEFor32","BNC2014","internet","FD_NN","FD","NN","NN",TRUE
"12593","BNCBEFor32","BNC2014","internet","makes_VPRTACT","makes","VPRT","VPRT",TRUE
"12594","BNCBEFor32","BNC2014","internet","good_JJAT","good","JJAT","JJAT",TRUE
"12595","BNCBEFor32","BNC2014","internet","sense_NN","sense","NN","NN",TRUE
"12596","BNCBEFor32","BNC2014","internet","._.",".",".",".",TRUE
"12597","BNCBEFor32","BNC2014","internet","Tis_NN","Tis","NN","PIT",FALSE
"12598","BNCBEFor32","BNC2014","internet","but_CC","but","CC","CC",TRUE
"12599","BNCBEFor32","BNC2014","internet","a_DT","a","DT","DT",TRUE
"12600","BNCBEFor32","BNC2014","internet","lot_QUAN","lot","QUAN","QUAN",TRUE
"12601","BNCBEFor32","BNC2014","internet","of_IN","of","IN","IN",TRUE
"12602","BNCBEFor32","BNC2014","internet","fuss_NN","fuss","NN","NN",TRUE
"12603","BNCBEFor32","BNC2014","internet","about_IN","about","IN","IN",TRUE
"12604","BNCBEFor32","BNC2014","internet","nothing_QUPR","nothing","QUPR","QUPR",TRUE
"12605","BNCBEFor32","BNC2014","internet","Michael_NN","Michael","NN","NN",TRUE
"12606","BNCBEFor32","BNC2014","internet","already_TIME","already","TIME","TIME",TRUE
"12607","BNCBEFor32","BNC2014","internet","clarified_VBD","clarified","VBD","VBD",TRUE
"12608","BNCBEFor32","BNC2014","internet","that_DEMO","that","DEMO","DEMO",TRUE
"12609","BNCBEFor32","BNC2014","internet","is_VPRT","is","VPRT","VPRT",TRUE
"12610","BNCBEFor32","BNC2014","internet","regarding_PROGMENTAL","regarding","PROG","PROG",TRUE
"12611","BNCBEFor32","BNC2014","internet","*_SYM","*","SYM","SYM",TRUE
"12612","BNCBEFor32","BNC2014","internet","first_JJAT","first","JJAT","JJAT",TRUE
"12613","BNCBEFor32","BNC2014","internet","*_SYM","*","SYM","SYM",TRUE
"12614","BNCBEFor32","BNC2014","internet","premium_NN","premium","NN","NN",TRUE
"12615","BNCBEFor32","BNC2014","internet","beta_NNNCOMP","beta","NN","NN",TRUE
"12616","BNCBEFor32","BNC2014","internet","build_VB","build","VB","NN",FALSE
"12617","BNCBEFor32","BNC2014","internet","._.",".",".",".",TRUE
"12618","BNCBEFor32","BNC2014","internet","Any_QUAN","Any","QUAN","QUAN",TRUE
"12619","BNCBEFor32","BNC2014","internet","other_JJAT","other","JJAT","JJAT",TRUE
"12620","BNCBEFor32","BNC2014","internet","beta_NN","beta","NN","NN",TRUE
"12621","BNCBEFor32","BNC2014","internet","builds_NNNCOMP","builds","NN","NN",TRUE
"12622","BNCBEFor32","BNC2014","internet","will_MDWS","will","MDWS","MDWS",TRUE
"12623","BNCBEFor32","BNC2014","internet","get_VB","get","VB","VB",TRUE
"12624","BNCBEFor32","BNC2014","internet","check_NN","check","NN","PGET",FALSE
"12625","BNCBEFor32","BNC2014","internet","against_IN","against","IN","IN",TRUE
"12626","BNCBEFor32","BNC2014","internet","show_NN","show","NN","NN",TRUE
"12627","BNCBEFor32","BNC2014","internet","stopper_NNNCOMP","stopper","NN","NN",TRUE
"12628","BNCBEFor32","BNC2014","internet","bugs_NN","bugs","NN","NN",TRUE
"12629","BNCBEFor32","BNC2014","internet",",_,",",",",",",",TRUE
"12630","BNCBEFor32","BNC2014","internet","which_WHSC","which","WHSC","WHSC",TRUE
"12631","BNCBEFor32","BNC2014","internet","could_MDCO","could","MDCO","MDCO",TRUE
"12632","BNCBEFor32","BNC2014","internet","be_VB","be","VB","VB",TRUE
"12633","BNCBEFor32","BNC2014","internet","as_RB","as","RB","RB",TRUE
"12634","BNCBEFor32","BNC2014","internet","long_RB","long","RB","RB",TRUE
"12635","BNCBEFor32","BNC2014","internet","as_INCOND","as","IN","IN",TRUE
"12636","BNCBEFor32","BNC2014","internet","two_CD","two","CD","CD",TRUE
"12637","BNCBEFor32","BNC2014","internet","hours_NN","hours","NN","NN",TRUE
"12638","BNCBEFor32","BNC2014","internet","._.",".",".",".",TRUE
"12639","BNCBEFor32","BNC2014","internet","People_NN","People","NN","NN",TRUE
"12640","BNCBEFor32","BNC2014","internet","really_RBEMPH","really","RB","RB",TRUE
"12641","BNCBEFor32","BNC2014","internet","should_MDNE","should","MDNE","MDNE",TRUE
"12642","BNCBEFor32","BNC2014","internet","read_VBMENTAL","read","VB","VB",TRUE
"12643","BNCBEFor32","BNC2014","internet","this_DEMO","this","DEMO","DEMO",TRUE
"12644","BNCBEFor32","BNC2014","internet","thread_NN","thread","NN","NN",TRUE
"12645","BNCBEFor32","BNC2014","internet","*_SYM","*","SYM","SYM",TRUE
"12646","BNCBEFor32","BNC2014","internet","fully_AMP","fully","AMP","AMP",TRUE
"12647","BNCBEFor32","BNC2014","internet","*_SYM","*","SYM","SYM",TRUE
"12648","BNCBEFor32","BNC2014","internet","before_IN","before","IN","IN",TRUE
"12649","BNCBEFor32","BNC2014","internet","jumping_VBG","jumping","VBG","VBG",TRUE
"12650","BNCBEFor32","BNC2014","internet","to_IN","to","IN","IN",TRUE
"12651","BNCBEFor32","BNC2014","internet","conclusions_NN","conclusions","NN","NN",TRUE
"12652","BNCBEFor32","BNC2014","internet","<link/>_NNNCOMP","<link/>","NN","NN",TRUE
"12653","BNCBEFor32","BNC2014","internet","I_FPP1S","I","FPP1S","FPP1S",TRUE
"12654","BNCBEFor32","BNC2014","internet","'ll_MDWSCONT","'ll","MDWS","MDWS",TRUE
"12655","BNCBEFor32","BNC2014","internet","repeat_VBACT","repeat","VB","VB",TRUE
"12656","BNCBEFor32","BNC2014","internet","my_FPP1S","my","FPP1S","FPP1S",TRUE
"12657","BNCBEFor32","BNC2014","internet","earlier_TIME","earlier","TIME","TIME",TRUE
"12658","BNCBEFor32","BNC2014","internet","request_NN","request","NN","NN",TRUE
"12659","BNCBEFor32","BNC2014","internet","once_TIME","once","TIME","TIME",TRUE
"12660","BNCBEFor32","BNC2014","internet","more_QUAN","more","QUAN","QUAN",TRUE
"12661","BNCBEFor32","BNC2014","internet","for_IN","for","IN","IN",TRUE
"12662","BNCBEFor32","BNC2014","internet","everyone_QUPR","everyone","QUPR","QUPR",TRUE
"12663","BNCBEFor32","BNC2014","internet","to_TO","to","IN","IN",TRUE
"12664","BNCBEFor32","BNC2014","internet","be_VBBEMA","be","VB","VB",TRUE
"12665","BNCBEFor32","BNC2014","internet","civil_JJPR","civil","JJPR","JJPR",TRUE
"12666","BNCBEFor32","BNC2014","internet","._.",".",".",".",TRUE
"12667","BNCBEFor32","BNC2014","internet","2_CD","2","CD","CD",TRUE
"12668","BNCBEFor32","BNC2014","internet","weeks_NN","weeks","NN","NN",TRUE
"12669","BNCBEFor32","BNC2014","internet","..._:","...",":",":",TRUE
