Filename	Level	Dim1	Dim2	Dim3	Dim4	Dim5	Dim6	TextType
HT_4_Instructional_0010.txt	C	-9.9990	-1.1833	5.6553	-3.6723	-3.3829	-2.2286	General narrative exposition
HT_4_Instructional_0011.txt	C	-2.0720	-0.0537	5.2671	-3.8388	-2.7947	-1.5900	General narrative exposition
HT_4_Narrative_0001.txt	C	5.3343	6.0189	-1.8385	-2.3220	-1.5292	-0.9974	Imaginative narrative
HT_4_Narrative_0002.txt	C	4.7386	0.1135	-1.4837	-1.7585	2.5423	-0.8365	Involved persuasion
HT_4_Narrative_0003.txt	C	7.1540	1.1560	1.4295	0.5310	-2.4224	-3.4950	Involved persuasion
HT_4_Narrative_0004.txt	C	22.1437	-0.9537	-0.4544	0.7192	-2.1679	-0.4029	Informational interaction
HT_4_Personal_0001.txt	C	1.9875	-4.4483	1.2360	-5.4387	-2.2365	-1.2905	Involved persuasion
HT_4_Poetry_0001.txt	C	1.3412	-3.4014	-0.9257	6.4407	-0.3389	1.6549	Involved persuasion
HT_4_Spoken_0001.txt	C	13.9050	-3.1340	0.5189	-5.5320	-2.8038	-2.3734	Involved persuasion
HT_4_Spoken_0002.txt	C	15.6371	-3.6562	-1.4438	-0.4169	-2.2821	-2.0867	Involved persuasion
HT_4_Spoken_0003.txt	C	19.8348	-3.5472	-0.5264	4.6484	-1.8439	-1.0624	Informational interaction
HT_4_Spoken_0004.txt	C	18.1789	-1.4258	1.3313	-2.2915	-3.6680	-1.9103	Informational interaction
HT_4_Spoken_00041.txt	C	16.6898	-5.9413	-1.3634	-0.0727	-2.0085	-0.9050	Involved persuasion
HT_4_Spoken_0005.txt	C	13.5800	-0.5792	1.8684	2.2050	-2.1028	-2.6481	Involved persuasion
HT_4_Spoken_00051.txt	C	17.6457	-3.2085	-3.0856	-5.1373	-3.0074	-2.2586	Informational interaction
HT_4_Spoken_0006.txt	C	13.9571	0.0074	-1.6754	-5.0339	-2.2837	-0.9231	Imaginative narrative
HT_4_Spoken_0007.txt	C	12.7485	-5.8023	1.3867	-6.8267	-2.4347	1.4351	Involved persuasion
HT_4_Spoken_0008.txt	C	11.9588	-3.7048	-1.1293	-2.7619	0.4783	-0.5719	Involved persuasion
HT_4_Spoken_0009.txt	C	22.9734	-5.5341	-2.3665	-5.5493	-3.7295	-1.3986	Informational interaction
HT_5_Informative_0001.txt	B	-8.5380	-3.7904	6.5065	-5.2651	-2.4745	-2.8941	General narrative exposition
HT_5_Informative_0002.txt	B	-8.3972	-5.6698	13.9107	-3.8193	-2.4036	-3.4950	Learned exposition
HT_5_Informative_0003.txt	B	-15.9510	-5.3235	8.1060	-1.0139	-0.9812	-2.8102	Learned exposition
HT_5_Informative_0004.txt	B	-12.1400	-0.0954	4.2937	-3.3189	1.2940	-2.8019	General narrative exposition
HT_5_Informative_0005.txt	B	-18.8476	-3.4096	6.4753	-5.1043	-0.9132	-2.9774	Learned exposition
HT_5_Instructional_0001.txt	B	-4.5619	-2.2665	9.4226	-4.9177	-3.3873	-2.0993	General narrative exposition
HT_5_Instructional_0002.txt	B	-3.3764	-0.2419	5.8985	-2.8545	-3.1908	-2.9400	General narrative exposition
HT_5_Instructional_0003.txt	B	-9.7560	-4.3593	4.9197	-4.9815	-3.3332	-2.6110	General narrative exposition
HT_5_Instructional_0004.txt	B	-3.3860	-2.7619	4.9366	-3.7052	-3.5346	-2.9262	General narrative exposition
HT_5_Instructional_0005.txt	B	-5.3989	-4.5366	3.9934	-3.3628	-3.9201	-1.6224	General narrative exposition
HT_5_Instructional_0006.txt	B	-6.6710	-2.3896	3.5522	-7.6796	-3.7433	-2.1060	General narrative exposition
HT_5_Instructional_0007.txt	B	-7.2152	-2.9913	6.9152	-0.1100	-1.0487	-3.1993	General narrative exposition
HT_5_Instructional_0008.txt	B	-5.2245	-0.4385	10.9657	-1.7476	-3.1381	-2.6022	General narrative exposition
HT_5_Instructional_0009.txt	B	-2.3455	-0.9662	10.5960	-2.2769	-2.8859	-2.3143	Involved persuasion
HT_5_Narrative_0001.txt	B	-3.6435	4.2648	4.2037	-3.5427	-3.9201	-3.1103	General narrative exposition
HT_5_Narrative_0002.txt	B	4.6612	5.4363	-0.3350	-0.2452	-2.7626	-1.5336	Imaginative narrative
HT_5_Personal_0001.txt	B	-2.6518	-0.6538	1.5249	-0.4704	-3.2235	-2.4003	General narrative exposition
HT_5_Personal_0002.txt	B	8.5524	-5.0923	0.7354	-5.2917	-3.1298	-2.7015	Involved persuasion
HT_5_Poetry_0001.txt	B	6.5184	-1.3069	4.8494	-0.5176	-2.5703	-2.9648	Involved persuasion
HT_5_Spoken_0001.txt	B	21.5321	-2.5982	-0.1493	-4.1321	-2.8820	-2.7157	Informational interaction
HT_5_Spoken_0002.txt	B	23.9628	-3.2656	0.2275	-2.9280	-3.9201	-2.1153	Informational interaction
HT_5_Spoken_0003.txt	B	12.1547	-6.0980	-1.3883	-7.4898	-3.9201	-0.0381	Involved persuasion
HT_5_Spoken_0004.txt	B	27.7732	-2.2961	-3.0523	-2.6923	-3.9201	-1.4984	Informational interaction
HT_5_Spoken_0005.txt	B	25.4634	-3.3863	-4.1424	0.7264	-3.9201	-2.2965	Informational interaction
HT_5_Spoken_0006.txt	B	15.0414	-3.2118	2.4037	-3.8816	-3.4738	-2.0924	Involved persuasion
HT_5_Spoken_0007.txt	B	17.1632	-4.0281	-1.1449	-6.9476	-3.9201	-2.2843	Informational interaction
HT_5_Spoken_0008.txt	B	6.2668	-3.1540	0.8367	-2.1877	-0.6953	-1.0253	Involved persuasion
HT_5_Spoken_0009.txt	B	2.8807	-3.7273	-2.6181	4.2410	0.1654	-2.9600	Involved persuasion
HT_6_Informative_0001.txt	A	-11.9763	-5.2903	6.3202	-7.0105	-2.3104	-3.1730	Learned exposition
HT_6_Informative_0002.txt	A	-8.3084	-6.3627	3.0053	-4.1586	-1.9838	-2.1836	General narrative exposition
HT_6_Informative_0003.txt	A	-17.0850	-2.2351	2.4851	-3.3832	-0.2352	-3.0581	Learned exposition
HT_6_Instructional_0001.txt	A	-4.9996	-2.9155	9.7509	-3.8057	-3.9201	-3.4950	General narrative exposition
HT_6_Instructional_0002.txt	A	-0.5036	-4.1180	8.3599	-4.5212	-3.7251	-3.1886	Involved persuasion
HT_6_Instructional_0003.txt	A	-2.8512	-2.0330	6.3361	-3.9434	-3.7229	-3.4950	General narrative exposition
HT_6_Instructional_0004.txt	A	-3.6454	-3.8618	6.0577	-0.7545	-3.9201	-3.4950	Involved persuasion
HT_6_Instructional_0005.txt	A	-4.8077	-3.9396	6.5330	-5.9995	-3.9201	-3.4950	General narrative exposition
HT_6_Instructional_0006.txt	A	-5.3196	-3.8317	4.0084	-7.6162	-3.9201	-2.9172	General narrative exposition
HT_6_Instructional_0007.txt	A	-3.8933	-0.5398	6.3257	-5.5906	-3.3000	-2.8453	General narrative exposition
HT_6_Instructional_0008.txt	A	-10.9961	-2.8242	6.0701	-4.9704	-3.9201	-3.4950	General narrative exposition
HT_6_Personal_0001.txt	A	10.1154	-3.0563	-0.0140	-4.8036	-2.3066	-2.4823	Involved persuasion
HT_6_Personal_0002.txt	A	12.2224	-1.7912	0.8553	-6.5841	-3.9201	-2.4196	Involved persuasion
HT_6_Poetry_0001.txt	A	0.7540	-2.0427	0.3657	-1.5632	-3.9201	-2.2636	Involved persuasion
HT_6_Spoken_0001.txt	A	18.6960	-3.4127	2.8544	-7.9602	-3.9201	-3.1953	Informational interaction
HT_6_Spoken_0002.txt	A	16.5423	-2.6395	4.4498	-5.4665	-3.4903	-3.0061	Involved persuasion
HT_6_Spoken_0003.txt	A	11.8617	-6.2214	-4.1598	-6.7935	-3.9201	-2.7624	Involved persuasion
HT_6_Spoken_0004.txt	A	21.8240	-3.4597	-1.8912	-7.7320	-3.9201	-1.7517	Informational interaction
HT_6_Spoken_0005.txt	A	20.0355	-4.9253	0.0316	-3.9899	-3.3911	-3.2179	Informational interaction
HT_6_Spoken_0006.txt	A	14.8105	-4.3092	0.3093	-4.7686	-3.7059	-0.4988	Involved persuasion
HT_6_Spoken_0007.txt	A	9.7241	-2.5085	0.6123	-6.3046	-3.9201	-2.4484	Involved persuasion
JTT_3_Informative_0001.txt	D	-11.3469	-1.4200	7.4951	-3.2091	-1.4295	-1.5717	General narrative exposition
JTT_3_Informative_0002.txt	D	-16.1614	-2.7684	7.7185	-5.1217	0.5388	-1.9676	Learned exposition
JTT_3_Informative_0003.txt	D	-4.7525	-0.9439	2.3937	7.3619	-1.0866	-2.2946	Involved persuasion
JTT_3_Informative_0004.txt	D	-14.2467	4.3840	3.1635	-2.7356	-2.7266	-1.2473	General narrative exposition
JTT_3_Informative_0005.txt	D	-9.3589	-1.0273	6.1162	2.9798	0.7874	-2.6767	General narrative exposition
JTT_3_Informative_0006.txt	D	-4.9731	5.8886	6.4987	-1.0234	0.7147	-2.5107	General narrative exposition
JTT_3_Informative_0007.txt	D	-6.7787	1.1088	4.8940	1.8128	1.1929	0.1697	General narrative exposition
JTT_3_Informative_0008.txt	D	-21.3165	-4.7964	7.5273	-4.6118	-1.9279	-1.7698	Learned exposition
JTT_3_Instructional_0001.txt	D	-7.6023	-0.2218	6.3327	-5.6388	-3.9201	-2.3288	General narrative exposition
JTT_3_Instructional_0002.txt	D	-8.6985	-3.5140	10.2536	-4.9078	-2.7183	-2.8915	General narrative exposition
JTT_3_Instructional_0003.txt	D	-4.0829	2.4272	5.6290	-3.0891	-2.1632	-2.7510	General narrative exposition
JTT_3_Instructional_0004.txt	D	-6.0536	-0.9130	4.0385	-1.3109	-3.1281	-2.2896	General narrative exposition
JTT_3_Instructional_0005.txt	D	-6.2908	-1.6982	7.7649	-2.8888	-3.5483	-0.8658	General narrative exposition
JTT_3_Instructional_0006.txt	D	-2.7543	-2.0927	7.7702	-4.9624	-2.5366	-1.3986	General narrative exposition
JTT_3_Instructional_0007.txt	D	-13.2138	2.0589	6.2429	1.1572	-1.7868	-0.8131	General narrative exposition
JTT_3_Instructional_0008.txt	D	-5.0287	-1.3084	5.5152	-2.2093	-3.5513	-0.8021	General narrative exposition
JTT_3_Instructional_0009.txt	D	-5.4554	-2.8920	4.4455	-0.5806	-2.7979	1.6339	General narrative exposition
JTT_3_Instructional_0010.txt	D	-1.8319	0.3844	6.2751	-2.6054	-3.9201	-0.1502	Involved persuasion
JTT_3_Narrative_0001.txt	D	-0.3286	7.0238	-1.0873	0.9369	-2.9142	-2.5931	Imaginative narrative
JTT_3_Narrative_0002.txt	D	-3.4854	6.3158	-2.3634	3.9843	0.3799	-1.5702	Imaginative narrative
JTT_3_Narrative_0003.txt	D	-5.4489	3.5473	3.4488	1.8471	-2.2273	-1.0795	General narrative exposition
JTT_3_Narrative_0004.txt	D	-7.2502	4.5113	2.2507	-2.2268	-0.6909	-1.0265	General narrative exposition
JTT_3_Narrative_0005.txt	D	-5.5515	0.3686	2.0349	-3.3331	-0.5331	1.1557	General narrative exposition
JTT_3_Narrative_0006.txt	D	0.1972	3.7975	-0.0553	-0.3126	-1.4617	-1.0655	Imaginative narrative
JTT_3_Narrative_0007.txt	D	17.5479	-1.5260	-3.2300	-3.1986	-3.0038	-3.0150	Informational interaction
JTT_3_Narrative_0008.txt	D	13.1263	6.2920	-0.2826	12.2525	-1.3627	-0.7582	Imaginative narrative
JTT_3_Personal_0001.txt	D	7.4685	-2.3893	-0.5155	3.4581	-0.4892	-1.2489	Involved persuasion
JTT_3_Spoken_0001.txt	D	9.5194	-0.7944	2.5272	0.2994	-2.7236	-2.0747	Involved persuasion
JTT_3_Spoken_0002.txt	D	31.1243	-2.5753	-1.1061	-1.0901	-3.9201	-1.9952	Informational interaction
JTT_3_Spoken_0003.txt	D	10.6633	-1.6148	-1.8883	0.7611	-0.2583	-1.3372	Involved persuasion
JTT_3_Spoken_0004.txt	D	20.7675	-1.7818	0.1363	-0.9015	-2.1941	-1.1796	Informational interaction
JTT_4_Informative_0001.txt	C	-10.7629	-1.8034	5.8535	4.1994	-3.0914	-2.9741	General narrative exposition
JTT_4_Informative_0002.txt	C	-23.5521	-4.0863	9.8773	-6.6774	-0.5910	-1.1141	Learned exposition
JTT_4_Informative_0003.txt	C	-15.1112	-1.4491	9.7306	-3.6848	-1.4689	-3.2446	Learned exposition
JTT_4_Informative_0004.txt	C	-10.7234	-1.4623	6.6026	2.3529	-0.2008	-3.0850	General narrative exposition
JTT_4_Informative_0005.txt	C	-6.9841	-1.7679	3.9341	3.8181	-1.9602	-2.4598	General narrative exposition
JTT_4_Informative_00051.txt	C	-2.1662	1.6042	3.8406	-0.6152	3.9005	-2.1940	General narrative exposition
JTT_4_Informative_0006.txt	C	-15.8964	1.3570	6.3548	-5.9680	5.1871	-2.3558	Learned exposition
JTT_4_Informative_0007.txt	C	-8.0590	-5.8241	10.3974	0.0785	-1.4650	0.5354	General narrative exposition
JTT_4_Instructional_0001.txt	C	-5.3236	-3.9436	6.6360	-1.3053	-3.1238	-2.1034	General narrative exposition
JTT_4_Instructional_0002.txt	C	-5.6378	-1.7161	4.8418	-4.3433	-3.1882	-2.9200	General narrative exposition
JTT_4_Instructional_0003.txt	C	-5.6983	-1.8211	2.8714	-5.2332	-1.7035	-2.8900	General narrative exposition
JTT_4_Instructional_0004.txt	C	-8.8567	-2.0543	7.7345	-4.0039	-2.4087	-2.6043	General narrative exposition
JTT_4_Instructional_0005.txt	C	-6.0520	-2.5304	7.0966	-5.0108	-3.2469	-2.8186	General narrative exposition
JTT_4_Instructional_0006.txt	C	2.5032	-1.6349	3.2725	-2.2183	-3.7311	-3.1979	Involved persuasion
JTT_4_Instructional_0007.txt	C	-5.3817	-3.0098	5.1574	-3.1394	-3.5432	-2.1778	General narrative exposition
JTT_4_Instructional_0008.txt	C	-6.4215	-4.2905	8.1577	-5.3385	-2.4632	-2.3503	General narrative exposition
JTT_4_Instructional_0009.txt	C	-12.0328	-4.0814	6.5383	-5.8534	-2.8074	-2.0379	Learned exposition
JTT_4_Instructional_0010.txt	C	-5.1834	-4.4896	4.1276	-2.0349	-3.7162	-2.8541	General narrative exposition
JTT_4_Instructional_0011.txt	C	-6.6333	-0.8115	10.5640	-7.6463	-3.5765	-3.4950	General narrative exposition
JTT_4_Narrative_0001.txt	C	-0.2953	1.8986	-1.5014	-1.8971	-3.3554	-2.6077	Imaginative narrative
JTT_4_Narrative_0002.txt	C	-13.0668	6.4984	3.6023	-5.9165	1.3789	-2.4316	General narrative exposition
JTT_4_Narrative_0003.txt	C	-5.5002	2.2476	-0.8212	-2.1089	-2.7059	0.1482	General narrative exposition
JTT_4_Narrative_0004.txt	C	16.0413	-0.1529	-4.1313	-4.9058	-3.6770	-0.0950	Imaginative narrative
JTT_4_Narrative_0005.txt	C	3.8291	10.3000	-0.3359	-0.8643	-2.0205	-1.8352	Imaginative narrative
JTT_4_Personal_0001.txt	C	12.8807	-1.2762	-2.3871	1.8599	1.2048	-2.4884	Involved persuasion
JTT_4_Personal_0002.txt	C	11.4712	-3.4432	-3.6563	6.1064	1.0920	-1.5903	Involved persuasion
JTT_4_Spoken_0001.txt	C	13.7825	-2.9610	0.5547	3.3107	-0.3627	-2.2615	Involved persuasion
JTT_4_Spoken_0002.txt	C	5.5336	-4.3444	0.2039	9.8333	0.8552	-1.9767	Involved persuasion
JTT_4_Spoken_0003.txt	C	9.6022	-2.8783	1.5765	-4.3738	-2.7208	-3.1277	Involved persuasion
JTT_4_Spoken_00031.txt	C	14.2308	-2.3607	5.5733	-4.6737	-1.6237	-2.1712	Involved persuasion
JTT_5_Informative_0001.txt	B	-10.7249	-4.8561	4.9419	-5.0134	-0.9513	-2.7979	General narrative exposition
JTT_5_Informative_00011.txt	B	-10.7249	-4.8561	4.9419	-5.0134	-0.9513	-2.7979	General narrative exposition
JTT_5_Informative_0002.txt	B	-7.8946	-3.5568	8.4053	-5.8343	-2.1108	-0.5659	General narrative exposition
JTT_5_Informative_00021.txt	B	-7.1321	-2.0122	4.5095	-6.1214	-3.0753	-2.4114	General narrative exposition
JTT_5_Informative_0003.txt	B	-8.7550	1.2258	2.7441	-6.6714	-0.8476	1.5857	General narrative exposition
JTT_5_Informative_0004.txt	B	-14.5727	-4.0170	5.7380	-1.8535	-1.9772	-0.7814	Learned exposition
JTT_5_Informative_0005.txt	B	-8.5446	-4.2575	8.2543	-3.5992	-3.0736	-2.3843	General narrative exposition
JTT_5_Informative_0006.txt	B	-16.2153	-4.4215	7.3633	-3.1319	0.5401	-1.0500	Learned exposition
JTT_5_Informative_0007.txt	B	21.3275	-0.9109	-1.5774	25.5345	1.0514	-1.1141	Informational interaction
JTT_5_Informative_0008.txt	B	-8.7550	1.2258	2.7441	-6.6714	-0.8476	1.5857	General narrative exposition
JTT_5_Informative_0009.txt	B	-8.5446	-4.2575	8.2543	-3.5992	-3.0736	-2.3843	General narrative exposition
JTT_5_Informative_0010.txt	B	-13.4401	-0.5899	1.8045	-7.2632	-1.6179	-1.3161	General narrative exposition
JTT_5_Instructional_0001.txt	B	2.6324	-4.8629	11.9218	-6.6881	-3.6762	-3.1117	Involved persuasion
JTT_5_Instructional_00011.txt	B	-0.8774	-4.2671	12.8377	-5.3491	-2.9795	-2.6517	Involved persuasion
JTT_5_Instructional_0002.txt	B	-3.3837	-3.2235	7.4632	-2.5830	-3.2839	-3.2603	General narrative exposition
JTT_5_Instructional_0003.txt	B	-4.0835	-2.9340	9.3783	-1.1870	-3.9201	-2.1346	General narrative exposition
JTT_5_Instructional_00031.txt	B	-6.4538	-1.7537	7.8992	-4.6190	-3.9201	-1.7022	General narrative exposition
JTT_5_Instructional_0004.txt	B	-12.1594	-2.1620	4.6703	-6.1693	-3.6726	-2.3279	General narrative exposition
JTT_5_Instructional_0005.txt	B	-3.9475	-1.6309	8.1566	-1.7258	-3.2049	-2.9672	General narrative exposition
JTT_5_Instructional_00051.txt	B	-6.0702	-1.5548	4.5493	-0.3615	-2.8265	-2.6879	General narrative exposition
JTT_5_Instructional_0006.txt	B	-0.2867	-2.8453	7.6650	-0.0280	-3.2526	-3.1598	Involved persuasion
JTT_5_Instructional_00061.txt	B	-1.4935	-2.8242	9.7429	-1.2859	-3.3432	-3.2053	Involved persuasion
JTT_5_Instructional_0007.txt	B	-9.5144	-3.0419	2.7505	-1.3439	-1.5179	-2.3910	General narrative exposition
JTT_5_Instructional_00071.txt	B	-8.7372	-2.0288	3.9628	-0.9781	-1.4609	-3.4950	General narrative exposition
JTT_5_Instructional_0008.txt	B	-2.4671	-2.0691	4.3309	-1.3606	-1.8607	-2.3374	Involved persuasion
JTT_5_Instructional_0009.txt	B	-2.5883	-1.4015	8.1468	1.0080	-3.9201	-2.4710	Involved persuasion
JTT_5_Instructional_0010.txt	B	-2.4354	-2.5673	8.1896	-3.4429	-2.8484	-3.0996	Involved persuasion
JTT_5_Instructional_0011.txt	B	-11.5379	-1.6710	3.7067	-4.9662	-3.7411	-2.6508	General narrative exposition
JTT_5_Narrative_0001.txt	B	17.1195	0.3142	-3.9519	-1.9551	0.3079	-1.8593	Informational interaction
JTT_5_Narrative_00011.txt	B	17.1195	0.3142	-3.9519	-1.9551	0.3079	-1.8593	Informational interaction
JTT_5_Personal_0001.txt	B	7.9986	-2.4312	1.7977	-6.2703	-3.5886	-1.4110	Involved persuasion
JTT_5_Personal_0002.txt	B	5.0507	-1.6614	0.9552	5.8039	-3.5611	-1.2381	Involved persuasion
JTT_5_Personal_0003.txt	B	10.3336	-6.8980	7.5621	13.5672	-3.9201	-2.0008	Involved persuasion
JTT_5_Personal_0004.txt	B	5.0507	-1.6614	0.9552	5.8039	-3.5611	-1.2381	Involved persuasion
JTT_5_Personal_0005.txt	B	10.3336	-6.8980	7.5621	13.5672	-3.9201	-2.0008	Involved persuasion
JTT_5_Personal_0006.txt	B	10.1802	-4.3701	0.0627	-8.2009	-3.6189	-2.0750	Involved persuasion
JTT_5_Personal_0007.txt	B	13.4367	-4.4804	-0.7177	-6.5229	-3.9201	-2.9465	Involved persuasion
JTT_5_Poetry_0001.txt	B	6.2166	-2.4570	2.5674	-3.7781	-3.1575	-3.4950	Involved persuasion
JTT_5_Poetry_0002.txt	B	17.0131	-6.1342	-3.1702	-3.4532	-3.9201	-2.5650	Informational interaction
JTT_5_Poetry_0003.txt	B	1.4399	-2.9069	-1.7589	2.4428	-3.5653	-1.8222	Involved persuasion
JTT_5_Poetry_0004.txt	B	6.2166	-2.4570	2.5674	-3.7781	-3.1575	-3.4950	Involved persuasion
JTT_5_Poetry_0005.txt	B	1.4399	-2.9069	-1.7589	2.4428	-3.5653	-1.8222	Involved persuasion
JTT_5_Spoken_0001.txt	B	8.0322	-3.2362	0.2544	-3.7189	-3.2818	-3.1608	Involved persuasion
JTT_5_Spoken_0002.txt	B	15.0952	-4.4361	2.0834	-4.6195	-3.7968	-2.9134	Involved persuasion
JTT_5_Spoken_0003.txt	B	22.8841	-2.3877	-1.0330	-1.1161	-2.5733	-2.6317	Informational interaction
JTT_5_Spoken_0004.txt	B	23.9724	-3.1240	-1.6646	4.7518	-2.1398	-2.5304	Informational interaction
JTT_5_Spoken_0005.txt	B	19.8288	-0.4399	3.0368	7.0402	-3.9201	-2.4336	Informational interaction
JTT_5_Spoken_0006.txt	B	6.1262	-4.4816	-0.0983	-6.2085	-3.1324	-3.4950	Involved persuasion
JTT_5_Spoken_00061.txt	B	13.8416	-0.8763	0.5722	-3.7762	-3.4274	-3.1079	Involved persuasion
JTT_5_Spoken_0007.txt	B	17.8230	-3.6405	2.5046	-7.0640	-3.6701	-2.3165	Informational interaction
JTT_6_Informative_0001.txt	A	-21.2235	-4.1739	6.6393	-7.6866	-3.2795	-3.4950	Learned exposition
JTT_6_Informative_0002.txt	A	2.2670	-3.1556	6.9232	-0.1165	-2.7247	0.6226	Involved persuasion
JTT_6_Informative_0003.txt	A	-16.3587	-4.8004	3.0831	-3.6272	-3.2967	-1.8619	Learned exposition
JTT_6_Instructional_0001.txt	A	-3.0220	-2.7961	10.4079	-3.6495	-3.9201	-3.4950	General narrative exposition
JTT_6_Instructional_0002.txt	A	-6.5562	-0.6399	10.2895	-6.1940	-3.9201	-2.4960	General narrative exposition
JTT_6_Instructional_0003.txt	A	-4.4147	-2.7474	7.7129	-2.4913	-3.9201	-2.9012	General narrative exposition
JTT_6_Instructional_0004.txt	A	-5.8826	-0.5635	9.3015	-6.7754	-3.1045	-2.2517	General narrative exposition
JTT_6_Instructional_0005.txt	A	-8.5478	-2.1278	9.4222	-0.0792	-3.0981	-2.5565	General narrative exposition
JTT_6_Instructional_0006.txt	A	-0.5900	-3.0157	8.5901	-2.5660	-3.1132	-2.5439	Involved persuasion
JTT_6_Instructional_0007.txt	A	-6.4369	-4.9799	0.8539	-3.9754	-3.9201	-2.9296	General narrative exposition
JTT_6_Narrative_0001.txt	A	5.6456	0.5212	-0.3015	-2.3342	-3.5488	-2.3583	Involved persuasion
JTT_6_Personal_0001.txt	A	7.5977	-2.5846	2.0854	-6.2222	-2.2473	-2.7439	Involved persuasion
JTT_6_Personal_0002.txt	A	7.1012	-4.1261	0.2863	-4.4396	-3.3351	-3.4950	Involved persuasion
JTT_6_Poetry_0001.txt	A	3.6499	-3.9622	8.4316	-6.5925	-2.5799	-2.9043	Involved persuasion
JTT_6_Poetry_0002.txt	A	10.8008	-2.8540	2.0802	0.5625	-3.7389	-3.4950	Involved persuasion
JTT_6_Spoken_0001.txt	A	22.0832	-1.2732	2.7818	-5.6161	-3.1626	-2.0069	Informational interaction
JTT_6_Spoken_0002.txt	A	16.0559	-5.0513	2.9665	-7.5187	-3.7380	-2.6365	Involved persuasion
JTT_6_Spoken_0003.txt	A	19.3056	-5.6384	-0.2763	-3.2793	-3.7764	-3.0431	Informational interaction
JTT_6_Spoken_0004.txt	A	13.0384	-3.4892	-0.4054	-0.1862	-3.7062	-1.6629	Involved persuasion
NB_2_Informative_0001.txt	E	-16.4299	-4.5649	10.3288	-6.4773	-1.2486	-3.4950	Learned exposition
NB_2_Informative_0002.txt	E	-5.0751	-1.1452	3.7580	-0.9253	-3.3576	-1.5948	General narrative exposition
NB_2_Informative_0003.txt	E	-13.8937	1.6435	0.0774	-4.3080	1.8592	-1.9629	General narrative exposition
NB_2_Informative_0004.txt	E	-18.2149	-3.5176	8.4987	-5.1208	0.9899	-2.1643	Learned exposition
NB_2_Informative_0005.txt	E	-14.9271	-2.4203	4.4393	-3.4686	1.2623	-2.0250	Learned exposition
NB_2_Informative_0006.txt	E	-17.3065	0.5350	6.8992	-2.9879	1.0813	-1.8474	Learned exposition
NB_2_Informative_0007.txt	E	-19.5083	-3.0376	10.0931	-3.2487	-1.0427	-2.1550	Learned exposition
NB_2_Informative_0008.txt	E	-16.4837	-4.0819	4.8673	-4.8503	0.4340	-2.5350	Learned exposition
NB_2_Informative_0009.txt	E	-15.8117	-2.3181	8.7435	-5.4103	0.3416	-3.0831	Learned exposition
NB_2_Instructional_0001.txt	E	-10.8448	-2.9776	3.0242	4.3914	-2.8258	-2.0401	General narrative exposition
NB_2_Instructional_0002.txt	E	-5.0453	-3.2827	0.0847	3.2600	-3.1170	-2.8839	General narrative exposition
NB_2_Instructional_0003.txt	E	-10.3982	-0.2317	5.7309	0.8825	-3.3527	-2.0089	General narrative exposition
NB_2_Instructional_0004.txt	E	-9.2634	-1.1408	4.5538	-3.7805	-3.1293	-1.3879	General narrative exposition
NB_2_Instructional_0005.txt	E	-10.3254	-1.3894	5.6333	1.6546	-3.7254	-1.3845	General narrative exposition
NB_2_Instructional_0006.txt	E	-0.1565	-1.7626	4.0927	1.1462	-2.3129	-2.1338	Involved persuasion
NB_2_Instructional_0007.txt	E	-1.5698	-3.3972	2.1234	3.6046	-1.6563	-1.1796	Involved persuasion
NB_2_Instructional_0008.txt	E	-7.8012	-1.3972	4.2783	4.3367	-1.2442	-1.7248	General narrative exposition
NB_2_Instructional_0009.txt	E	-6.7679	-2.4707	5.3810	-3.0237	-3.3548	-0.2988	General narrative exposition
NB_2_Instructional_0010.txt	E	-8.7499	-2.5409	3.1442	-4.4343	-2.2929	-2.1180	General narrative exposition
NB_2_Instructional_0011.txt	E	-8.0458	-3.1232	5.7890	-3.2766	-3.3108	-1.0783	General narrative exposition
NB_2_Instructional_0012.txt	E	-4.1259	-0.5733	-0.4433	-0.3602	0.4739	-0.9264	General narrative exposition
NB_2_Narrative_0001.txt	E	2.3227	3.1320	0.4427	1.1416	-3.7042	-0.4776	Imaginative narrative
NB_2_Narrative_0002.txt	E	11.7603	9.8945	1.4498	3.5049	-3.5438	-2.9036	Imaginative narrative
NB_2_Narrative_0003.txt	E	3.5583	-0.3917	-0.5721	-1.0453	0.0887	-2.2353	Involved persuasion
NB_2_Narrative_0004.txt	E	6.4981	3.3728	-1.4706	2.8787	-0.4255	-1.4997	Imaginative narrative
NB_2_Narrative_0005.txt	E	8.2678	3.5927	-4.9151	0.5465	-2.2140	-2.0342	Imaginative narrative
NB_2_Narrative_0006.txt	E	-1.0934	4.9180	0.4886	0.4156	-3.5900	-1.3041	Imaginative narrative
NB_2_Narrative_0007.txt	E	5.4787	-0.7060	-1.2325	-0.6508	-2.1193	-0.7371	Involved persuasion
NB_2_Narrative_0008.txt	E	16.0639	3.9867	-1.1586	1.0729	-3.2283	-2.0141	Imaginative narrative
NB_2_Narrative_0009.txt	E	11.0964	3.5325	2.2774	1.8538	-1.5315	-2.1612	Involved persuasion
NB_2_Narrative_0010.txt	E	-15.2091	1.0447	-0.7862	-6.0430	-2.9298	-2.4220	General narrative exposition
NB_2_Narrative_0011.txt	E	-14.7024	-0.2640	-2.3188	-5.3852	-3.6447	-2.2412	General narrative exposition
NB_2_Narrative_00111.txt	E	-18.8225	-3.6768	2.3904	-7.7683	-3.0815	-3.0558	Learned exposition
