Register	Level	Textbook	Concordance1	Concor-dance2	Concordance3	Lemma	‘	NOT	Tense	Voice	?	Time reference	Continuous	Repeated	Extra function	Comment	Annotator
spoken	C	New Green Line		are you feeling		feel			present	A	q	present	yes	no			E
spoken	C	New Green Line		are you and Lucy giving		give			present	A	q	present	yes	no			E
spoken	C	New Green Line		was just telling		tell			past	A		past	yes	no			E
spoken	C	New Green Line		'm overreacting		overreact	c		present	A		present	yes	no			E
spoken	C	New Green Line		was probably enjoying		enjoy			past	A		past	yes	no			E
spoken	C	New Green Line		was probably enjoying and laughing		laugh			past	A		past	yes	no			E
spoken	C	New Green Line		are always looking		look			present	A		general	yes	yes			E
spoken	C	New Green Line		aren't just hurting		hurt	c	n	present	A		general	yes	yes			E
spoken	C	New Green Line		're also hurting		hurt	c		present	A		general	yes	yes			E
spoken	C	New Green Line		're wearing		wear	c		present	A		present	yes	no			E
spoken	C	New Green Line		been planning		plan			perfect	A		past/present	yes	no			E
spoken	C	New Green Line		's going		go	c		GOING TO	A		present	yes	no			
spoken	C	New Green Line		been talking		talk			perfect	A		past/present	yes	yes			E
spoken	C	New Green Line		been talking		talk			perfect	A		past/present	yes	yes			E
spoken	C	New Green Line		's going		go	c		GOING TO	A		present	yes	no			
spoken	C	New Green Line		been telling		tell			perfect	A		past/present	yes	yes			E
spoken	C	New Green Line		been getting		get			perfect	A		past/present	yes	yes	gradual change		E
spoken	C	New Green Line		been chatting		chat			perfect	A		past/present	yes	yes			E
spoken	C	New Green Line		been doing		do			perfect	A	q	past/present	yes	yes			E
spoken	C	New Green Line		been sending		send			perfect	A		past/present	no	yes			E
spoken	C	New Green Line		been sending		send			perfect	A		past/present	no	yes			E
spoken	C	New Green Line		are going		go			present	A		future	yes	no			E
spoken	C	New Green Line		's going		go on	c		present	A		future	yes	no			E
spoken	C	New Green Line		're looking		look	c		present	A		present	yes	no			E
spoken	C	New Green Line		're starting		start	c		present	A		present	no	no			E
spoken	C	New Green Line		was saying		say			past	A		past	yes	no			E
spoken	C	New Green Line		're calling		call	c		present	A		general	yes	no			E
spoken	C	New Green Line		is still coming		come out			present	A		present	yes	yes			E
spoken	C	New Green Line		'm going		go	c		GOING TO	A		present	yes	no			
spoken	C	New Green Line		was boring		bore			NOT progressive	A		past	yes	no			
spoken	C	New Green Line		was playing		play			past	A		past	yes	no	framing		E
spoken	C	New Green Line		'm waiting		wait	c		present	A		present	yes	no			E
spoken	C	New Green Line		are you reading		read			present	A	q	present	yes	no			E
spoken	C	New Green Line		're having		have	c		present	A		present	yes	no			E
spoken	C	New Green Line		was travelling		travel			past	A		hypothetical	yes	no			E
spoken	C	New Green Line		was travelling		travel			past	A		past	yes	no			E
spoken	C	New Green Line		was waiting		wait			past	A		past	yes	no			E
spoken	C	New Green Line		was telling		tell			past	A		past	yes	no			E
spoken	C	New Green Line		Are you travelling		travel			present	A	q	present	yes	no			E
spoken	C	New Green Line		're staying		stay	c		present	A		future	yes	no			E
spoken	C	New Green Line		're going		go	c		GOING TO	A		present	yes	no			
spoken	C	New Green Line		is exaggerating		exaggerate			present	A		present	yes	no			E
spoken	C	New Green Line		're not getting		get	c	n	present	A		hypothetical	yes	yes			E
spoken	C	New Green Line		be mixing		mix			modal	A		general	yes	yes			E
spoken	C	New Green Line		's heading		head	c		present	A		future	yes	yes			E
spoken	C	New Green Line		're working		work	c		present	A		unclear	yes	no			E
spoken	C	New Green Line		's this dress going		go	c		GOING TO	A		present	yes	no			
spoken	C	New Green Line		're buying		buy	c		present	A		unclear	no	no			E
spoken	C	New Green Line		was playing		play			past	A		past	yes	no			E
spoken	C	New Green Line		was lying		lie			past	A		past	yes	no			E
spoken	C	New Green Line		're supporting		support	c		present	A		present	yes	no			E
spoken	C	New Green Line		'm going		go	c		GOING TO	A		present	yes	no			
spoken	C	New Green Line		's staying		stay	c		present	A		present	yes	no			E
spoken	C	New Green Line		been dancing		dance			perfect	A		past/present	yes	yes			E
spoken	C	New Green Line		are having		have			present	A		unclear	yes	no			E
spoken	C	New Green Line		'm feeling		feel	c		present	A	q	present	yes	no			E
spoken	C	New Green Line		been travelling		travel			perfect	A		past/present	yes	yes			E
spoken	C	New Green Line		are you going		go			GOING TO	A		present	yes	no			
spoken	C	New Green Line		're talking		talk	c		present	A		present	yes	unclear			E
spoken	C	New Green Line		're preparing		prepare	c		present	A		present	yes	no			E
spoken	C	New Green Line		is writing		write			present	A		present	yes	no			E
spoken	C	New Green Line		are you doing		do			present	A	q	present	yes	no			E
spoken	C	New Green Line		are you going		go			present	A	q	present	yes	no			E
spoken	C	New Green Line		'm going		go	c		GOING TO	A		present	yes	no			
spoken	C	New Green Line		'm learning		learn	c		present	A		present	yes	no			E
spoken	C	New Green Line		are you going		go			GOING TO	A	q	present	yes	no			
spoken	C	New Green Line		are coming		come up			present	A		past/present	yes	yes			E
spoken	C	New Green Line		Are you guys talking		talk			present	A	q	present	yes	no			E
spoken	C	New Green Line		are we doing		do			present	A	q	future	yes	no			E
spoken	C	New Green Line		is he asking		ask			present	A	q	past/present	no	yes			E
spoken	C	New Green Line		Am I bothering		bother			present	A	q	present	yes	no			E
spoken	C	New Green Line		are still talking		talk			present	A		present	yes	no			E
spoken	C	New Green Line		are the aliens doing		do			present	A	q	present	yes	no			E
spoken	C	New Green Line		Are you enjoying		enjoy			present	A	q	present	yes	no			E
spoken	C	New Green Line		is staying		stay			present	A		present	yes	no			E
spoken	C	New Green Line		're actually doing		do	c		present	A		present	yes	no			E
spoken	C	New Green Line		is thinking		think			present	A	q	present	yes	no			E
spoken	C	New Green Line		're not eating		eat	c	n	present	A		hypothetical	yes	no			E
spoken	C	New Green Line		'm hoping		hope	c		present	A		present	yes	no			E
spoken	C	New Green Line		are listening		listen			present	A		present	yes	no			E
spoken	C	New Green Line		'm really good at communicating		communicate	c		NOT progressive	A		present	yes	no			
spoken	C	New Green Line		'm good at doing		do	c		NOT progressive	A		present	yes	no			
spoken	C	New Green Line		are you looking		look			present	A	q	present	yes	no			E
spoken	C	New Green Line		're doing		do	c		present	A		present	yes	yes			E
spoken	C	New Green Line		is listening		listen			present	A		present	yes	no			E
spoken	C	New Green Line		'm asking		ask	c		present	A		present	yes	no			E
spoken	C	New Green Line		'm fed up with paying		pay	c		NOT progressive	A		present	yes	no			
spoken	C	New Green Line		'm lying		lie	c		present	A		present	yes	no			E
spoken	C	New Green Line		's just something missing		something	c		NOT progressive	A		present	yes	no			
spoken	C	New Green Line		'm going		go	c		GOING TO	A		present	yes	no			
spoken	C	New Green Line		Is anybody wearing		wear			present	A	q	present	yes	no		picture description	E
spoken	C	New Green Line		was fighting		fight			past	A		past	yes	no			E
spoken	C	New Green Line		was going		go			past	A		past	yes	no			E
spoken	C	New Green Line		were living		live			past	A		past	yes	no			E
spoken	C	New Green Line		were hiding		hide			past	A		past	yes	no			E
spoken	C	New Green Line		been looking		look			perfect	A		past/present	yes	yes			E
spoken	C	New Green Line		is lying		lie			present	A		general	yes	no			E
spoken	C	New Green Line		been looking		look			perfect	A		past/present	yes	yes			E
spoken	C	New Green Line		isn't practising		practise	c	n	present	A		general	yes	no			E
spoken	C	New Green Line		're playing		play	c		present	A		present	yes	no			E
spoken	C	New Green Line		are watching		watch			present	A		present	yes	no			E
spoken	C	New Green Line		'm not dressing		dress up	c	n	present	A		general	yes	no			E
spoken	C	New Green Line		were always wearing		wear			past	A		past	yes	no			E
spoken	C	New Green Line		are you thinking		think			present	A	q	present	yes	no			E
spoken	C	New Green Line		're planning		plan	c		present	A		present	yes	no			E
spoken	C	New Green Line		is going		go			GOING TO	A		present	yes	no			
spoken	C	New Green Line		are going		go			present	A		future	yes	no			E
spoken	C	New Green Line		're hoping		hope	c		present	A		present	yes	no			E
spoken	C	New Green Line		're going		go	c		GOING TO	A		present	yes	no			
spoken	C	New Green Line		was just getting		get			past	A		past/present	yes	no			E
spoken	C	New Green Line		're going		go	c		GOING TO	A		present	yes	no			
spoken	C	New Green Line		are you reading		read			present	A	q	present	yes	no			E
spoken	C	New Green Line		'm talking		talk	c		present	A		present	yes	no			E
spoken	C	New Green Line		're going		go	c		GOING TO	A		present	yes	no			
spoken	C	New Green Line		're going		go	c		GOING TO	A		present	yes	no			
spoken	C	New Green Line		are you travelling		travel			present	A	q	present	yes	no			E
spoken	C	New Green Line		're visiting		visit	c		present	A	q	present	yes	no			E
spoken	C	New Green Line		's a taxi coming		come	c		NOT progressive	A		present	yes	no			
spoken	C	New Green Line		are waiting		wait			present	A		general	yes	no			E
spoken	C	New Green Line		was swimming		swim			past	A		past	yes	no			E
spoken	C	New Green Line		was swimming		swim			past	A		past	yes	no	framing		E
spoken	C	New Green Line		was taking		take			past	A		past	yes	no			E
spoken	C	New Green Line		was in the water wearing		wear			NOT progressive	A		past	yes	no			
spoken	C	New Green Line		was just saying		say			past	A		past	no	no	framing		E
spoken	C	New Green Line		're going		go	c		GOING TO	A		present	yes	no			
spoken	C	New Green Line		're sitting		sit	c		present	A		general	yes	no			E
spoken	C	New Green Line		were coming		come out			past	A		past	yes	no	framing		E
spoken	C	New Green Line		was going		go			past	A		past	yes	no	framing		E
spoken	C	New Green Line		's going		go	c		present	A		future	yes	no			E
spoken	C	Achievers		are coming		come			present	A	q	future	yes	no			E
spoken	C	Achievers		's recycling		recycle	c		NOT progressive	A		present	yes	no			
spoken	C	Achievers		're doing		do	c		present	A		present	yes	no		last	E
spoken	C	Achievers		was recycling		recycle			NOT progressive	A		past	yes	no			
spoken	C	Achievers		Are you feeling		feel			present	A	q	present	yes	no			E
spoken	C	Achievers		's going		go	c		GOING TO	A		present	yes	no			
spoken	C	Achievers		isn't wearing		wear	c	n	present	A		present	yes	no			E
spoken	C	Achievers		'm going		go	c		present	A		future	no	no			E
spoken	C	Achievers		's helping		help	c		present	A		unclear	unclear	unclear			E
spoken	C	Achievers		'm looking		look	c		present	A		present	yes	no			E
spoken	C	Achievers		'm making		make	c		present	A		unclear	yes	no			E
spoken	C	Achievers		's going		go	c		GOING TO	A		present	yes	no			
spoken	C	Achievers		're planning		plan	c		present	A		present	no	no			E
spoken	C	Achievers		're going		go	c		present	A		future	no	no			E
spoken	C	Achievers		's getting		get	c		present	A		past/present	yes	no	gradual change		E
spoken	C	Achievers		was going		go			GOING TO	A		past	yes	no			
spoken	C	Achievers		was coming		come			past	A		past	yes	no		reported speech	E
spoken	C	Achievers		are leaving		leave			present	A		future	no	no			E
spoken	C	Achievers		'm going		go	c		present	A		future	yes	no			E
spoken	C	Achievers		are you planning		plan			present	A	q	present	yes	no			E
spoken	C	Achievers		'm going		go	c		GOING TO	A		present	yes	no			
spoken	C	Achievers		was doing		do			past	A		past	yes	no			E
spoken	C	Achievers		was running		run			past	A		past	yes	no			E
spoken	C	Achievers		're living		live	c		present	A		present	yes	no			E
spoken	C	Achievers		's going		go on	c		present	A	q	present	yes	no			E
spoken	C	Achievers		was feeling		feel			past	A		past	yes	no	framing		E
spoken	C	Achievers		was looking		look			past	A		past	yes	no	framing		E
spoken	C	Achievers		wasn't thinking		think	c	n	past	A		past	yes	no			E
spoken	C	Achievers		Are you kidding		kid			present	A	q	present	yes	no			E
spoken	C	Achievers		'm drawing		draw	c		present	A		unclear	yes	yes			E
spoken	C	Achievers		's... making		make	c		NOT progressive	A		present	yes	no			
spoken	C	English in Mind		'm just looking		look	c		present	A		present	yes	no			E
spoken	C	English in Mind		're looking		look	c		present	A		present	yes	no			E
spoken	C	English in Mind		'm trying		try	c		present	A		present	yes	no			E
spoken	C	English in Mind		're going		go	c		GOING TO	A		present	yes	no			
spoken	C	English in Mind		'm not paying		pay	c	n	present	A		present	yes	no			E
spoken	C	English in Mind		'm coming		come	c		present	A		present	yes	no			E
spoken	C	English in Mind		was drinking		drink			past	A		past	yes	no			E
spoken	C	English in Mind		were you doing		do			past	A	q	past	yes	no			E
spoken	C	English in Mind		was having		have			past	A		past	yes	no			E
spoken	C	English in Mind		was talking		talk			past	A		past	yes	no			E
spoken	C	English in Mind		were you talking		talk			past	A	q	past	yes	no			E
spoken	C	English in Mind		's coming		come	c		present	A		future	yes	no			E
spoken	C	English in Mind		aren't we going		go	c	n	GOING TO	A		present	yes	no			
spoken	C	English in Mind		'm talking		talk	c		present	A		present	yes	no			E
spoken	C	English in Mind		is seeing		see			NOT progressive	A		present	yes	no			
spoken	C	English in Mind		's going		go	c		GOING TO	A		present	yes	no			
spoken	C	English in Mind		was wearing		wear			past	A		past	yes	no			E
spoken	C	English in Mind		were you all talking		talk			past	A	q	past	yes	no			E
spoken	C	English in Mind		was asking		ask			past	A		past	no	no			E
spoken	C	English in Mind		are you trying		try			present	A	q	present	yes	no			E
spoken	C	English in Mind		're going		go	c		present	A		future	yes	no			E
spoken	C	English in Mind		'm going		go	c		GOING TO	A		present	yes	no			
spoken	C	English in Mind		'm going		go	c		GOING TO	A		present	yes	no			
spoken	C	English in Mind		'm not going		go	c	n	present	A		future	no	no			E
spoken	C	English in Mind		are you going		go			present	A	q	future	yes	no			E
spoken	C	English in Mind		'm going		go	c		GOING TO	A		present	yes	no			
spoken	C	English in Mind		's going		go	c		present	A		future	no	no			E
spoken	C	English in Mind		'm going		go	c		GOING TO	A		present	yes	no			
spoken	C	English in Mind		're going		go	c		GOING TO	A		present	yes	no			
spoken	C	English in Mind		's going		go	c		GOING TO	A		present	yes	no			
spoken	C	English in Mind		'm going		go	c		GOING TO	A		present	yes	no			
spoken	C	English in Mind		'm going		go	c		GOING TO	A		present	yes	no			
spoken	C	English in Mind		're calling		call	c		present	A		present	yes	no			E
spoken	C	English in Mind		's talking		talk	c		present	A		present	yes	no			E
spoken	C	English in Mind		're talking		talk	c		present	A		present	yes	no			E
spoken	C	English in Mind		been singing		sing			perfect	A		past/present	yes	yes			E
spoken	C	English in Mind		was trying		try			past	A		past	yes	no			E
spoken	C	English in Mind		're kidding		kid	c		present	A		present	yes	no			E
spoken	C	English in Mind		was talking		talk			past	A		past	yes	no			E
spoken	C	English in Mind		'm seeing		see	c		present	A		future	yes	no			E
spoken	C	English in Mind		're going		go	c		present	A		future	no	no		last	E
spoken	C	English in Mind		's going		go out	c		present	A		present	yes	no			E
spoken	C	English in Mind		'm going		go	c		GOING TO	A		present	yes	no			
spoken	C	English in Mind		aren't corning		come back	c	n	present	A	q	future	no	no			E
spoken	C	English in Mind		'm talking		talk	c		present	A		future	yes	no			E
spoken	C	English in Mind		'm hoping		hope	c		present	A		present	no	no			E
spoken	C	English in Mind		is going		go			GOING TO	A		present	yes	no			
spoken	C	English in Mind		'm playing		play	c		present	A		future	yes	no			E
spoken	C	English in Mind		'm going		go	c		present	A		future	no	no			E
spoken	C	English in Mind		were talking		talk			past	A	q	past	yes	no			E
spoken	C	English in Mind		was waiting		wait			past	A		past	yes	no	framing		E
spoken	C	English in Mind		were you doing		do			past	A	q	past	yes	no			E
spoken	C	English in Mind		was helping		help			past	A		past	yes	no			E
spoken	C	English in Mind		Are you going		go out			present	A	q	present	yes	no			E
spoken	C	English in Mind		are you staying		stay			present	A	q	unclear	yes	no			E
spoken	C	English in Mind		'm staying		stay	c		present	A		unclear	yes	no			E
spoken	C	English in Mind		Are you still coming		come			present	A	q	future	yes	no			E
spoken	C	English in Mind		'm going		go	c		present	A		future	yes	no			E
spoken	C	English in Mind		are going		go			present	A		future	yes	no			E
spoken	C	English in Mind		are you planning		plan			present	A	q	present	yes	no			E
spoken	C	English in Mind		'm going		go	c		present	A		future	yes	no			E
spoken	C	English in Mind		Are you going		go			GOING TO	A		present	yes	no			
spoken	C	English in Mind		Are you going		go			GOING TO	A		present	yes	no			
spoken	C	English in Mind		are you going		go			GOING TO	A		present	yes	no			
spoken	C	English in Mind		'm not sure about taking		take	c	n	NOT progressive	A		present	yes	no			
spoken	C	English in Mind		'm studying		study	c		present	A		present	yes	yes			E
spoken	C	English in Mind		are causing		cause			present	A	q	present	yes	yes			E
spoken	C	English in Mind		're studying		study	c		present	A		general	yes	yes			E
spoken	C	English in Mind		been waiting		wait			perfect	A		past/present	yes	no			E
spoken	C	English in Mind		been waiting		wait			perfect	A	q	past/present	yes	no			E
spoken	C	English in Mind		was getting		get			past	A		past/present	yes	no			E
spoken	C	English in Mind		been asking		ask			perfect	A		past/present	yes	yes			E
spoken	C	English in Mind		were waiting		wait			past	A	q	past	yes	no			E
spoken	C	English in Mind		is going		go			GOING TO	A		present	yes	no			
spoken	C	English in Mind		's cooking		cook	c		NOT progressive	A		present	yes	no			
spoken	C	English in Mind		'm not practising		practise	c	n	present	A		present	yes	yes			E
spoken	C	English in Mind		'm not feeling		feel	c	n	present	A		present	yes	no			E
spoken	C	English in Mind		're kidding		kid	c		present	A		present	yes	no			E
spoken	C	English in Mind		's dying		die	c		present	A		general	yes	no			E
spoken	C	English in Mind		are you taking		take			present	A	q	past/present	yes	no			E
spoken	C	Solutions		aren't wearing		wear	c	n	present	A		present	yes	no			E
spoken	C	Solutions		're always forgetting		forget	c		present	A		general	yes	yes			E
spoken	C	Solutions		'm not feeling		feel	c	n	present	A		present	yes	no			E
spoken	C	Solutions		are you doing		do			present	A	q	present	yes	yes			E
spoken	C	Solutions		is giving		give			present	A		present	yes	yes			E
spoken	C	Solutions		're revising		revise	c		present	A		present	yes	no			E
spoken	C	Solutions		'm going		go	c		present	A		future	yes	no			E
spoken	C	Solutions		're always forgetting		forget	c		present	A		general	yes	yes			E
spoken	C	Solutions		are decorating		decorate			present	A		present	yes	no			E
spoken	C	Solutions		's going		go	c		GOING TO	A		present	yes	no			
spoken	C	Solutions		're always telling		tell	c		present	A		general	yes	yes			E
spoken	C	Solutions		'm going		go	c		GOING TO	A		present	yes	no			
spoken	C	Solutions		been waiting		wait			perfect	A		past/present	yes	no			E
spoken	C	Solutions		been doing		do			perfect	A	q	past/present	yes	no			E
spoken	C	Solutions		been trying		try			perfect	A		past/present	yes	yes			E
spoken	C	Solutions		been looking		look			perfect	A		past/present	yes	no			E
spoken	C	Solutions		been raining		rain	c	n	perfect	A		past/present	yes	no			E
spoken	C	Solutions		been running		run			perfect	A		past/present	yes	no			E
spoken	C	Solutions		been waiting		wait			perfect	A	q	past/present	yes	no			E
spoken	C	Solutions		been waiting		wait			perfect	A		past/present	yes	no			E
spoken	C	Solutions		was climbing		climb			past	A		past	yes	no	framing		E
spoken	C	Solutions		be getting		get			catenative	A		present	yes	yes	gradual change		E
spoken	C	Solutions		been working		work	c	n	perfect	A		past/present	yes	no			E
spoken	C	Solutions		been calling		call for			perfect	A		past/present	yes	yes			E
spoken	C	Solutions		were leaving		leave			past	A		past	no	no	framing		E
spoken	C	Solutions		are you doing		do			present	A	q	present	yes	no			E
spoken	C	Solutions		Are you meeting		meet			present	A	q	future	yes	no			E
spoken	C	Solutions		's sending		send	c		present	A		present	no	yes			E
spoken	C	Solutions		was leaving		leave			past	A		past	yes	no	framing		E
spoken	C	Solutions		been using		use	c		perfect	A		past/present	yes	no			E
spoken	C	Solutions		'm having		have	c		present	A		future	yes	no			E
spoken	C	Solutions		're going		go	c		present	A		future	yes	no			E
spoken	C	Solutions		'm going		go	c		GOING TO	A		present	yes	no			
spoken	C	Solutions		'm going		go	c		GOING TO	A		present	yes	no			
spoken	C	Solutions		're going		go	c		GOING TO	A		present	yes	no			
spoken	C	Solutions		isn't going		go	c	n	GOING TO	A		present	yes	no			
spoken	C	Solutions		is going		go			GOING TO	A		present	yes	no			
spoken	C	Solutions		's just looking		look	c		present	A		present	yes	no			E
spoken	C	Solutions		was tough for her being		be			NOT progressive	A		past	yes	no			
spoken	C	Solutions		're looking		look	c		present	A		present	yes	no			E
spoken	C	Solutions		was going		go			GOING TO	A		past	yes	no			
spoken	C	Solutions		is going		go			GOING TO	A		present	yes	no			
spoken	C	Solutions		is harmful and upsetting		upset			NOT progressive	A		present	yes	no			
spoken	C	Solutions		was doing		do			past	A		past	yes	yes			E
spoken	C	Solutions		wasn't preparing		prepare	c	n	past	A		past	yes	yes			E
spoken	C	Solutions		're going		go	c		GOING TO	A		present	yes	no			
spoken	C	Solutions		're coming		come	c		present	A		future	no	no			E
spoken	C	Solutions		're always telling		tell	c		present	A		general	no	yes	emphasis/shock		E
spoken	C	Solutions		is used to living		live			NOT progressive	A		present	yes	no			
spoken	C	Solutions		wasn't used to working		work	c	n	NOT progressive	A		past	yes	no			
spoken	C	Solutions		'm going		go	c		GOING TO	A		present	yes	no			
spoken	C	Solutions		'm going		go	c		GOING TO	A		present	yes	no			
spoken	C	Solutions		wasn't wearing		wear	c	n	past	A		past	yes	no			E
spoken	C	Solutions		're staying		stay	c		present	A		future	yes	no			E
spoken	C	Solutions		was wearing		wear			past	A		past	yes	no			E
spoken	C	Solutions		was already feeling		feel			past	A		past	yes	no			E
spoken	C	Solutions		are so keen on sleeping		sleep			NOT progressive	A		present	yes	no			
spoken	C	Solutions		'm trying		try	c		present	A		general	yes	yes			E
spoken	C	Solutions		's always chatting		chat	c		present	A		general	yes	yes			E
spoken	C	Solutions		's always going		go	c		present	A		general	yes	yes			E
spoken	C	Solutions		been learning		learn			perfect	A		past/present	yes	yes			E
spoken	C	Solutions		're learning		learn	c		present	A		present	yes	no			E
spoken	C	Solutions		are you adding		add			present	A	q	present	yes	no			E
spoken	C	Solutions		're cooking		cook	c		present	A		general	yes	no			E
spoken	C	Solutions		're just passing		pass	c		present	A		present	yes	no			E
spoken	C	Solutions		're celebrating		celebrate	c		present	A		future	yes	no			E
spoken	C	Solutions		isn't moving		move	c	n	present	A		present	yes	no			E
spoken	C	Solutions		are using		use			present	A		general	yes	yes			E
spoken	C	Solutions		been hiding		hide			perfect	A		past/present	yes	yes			E
spoken	C	Solutions		are also 'travelling		travel	c		NOT progressive	A		present	yes	no			
spoken	C	Solutions		are also Geocaching		Geocaching			NOT progressive	A		present	yes	no			
spoken	C	Solutions		been enjoying		enjoy			perfect	A		past/present	yes	yes			E
spoken	C	Solutions		'm seriously thinking		think	c		present	A		present	yes	no			E
spoken	C	Solutions		're going		go	c		GOING TO	A		present	yes	no			
spoken	C	Solutions		are placing		place			present	A		general	yes	yes			E
spoken	C	Solutions		was playing		play			past	A		past	yes	no	framing		E
spoken	C	Solutions		been asking		ask			perfect	A		past/present	yes	yes			E
spoken	C	Solutions		was testing		test			past	A		past	yes	no	framing		E
spoken	C	Solutions		been studying		study			perfect	A	q	past/present	yes	no			E
spoken	C	Solutions		been asking		ask			perfect	A		past/present	yes	yes			E
spoken	C	Solutions		are leading		lead			present	A		present	yes	no		picture description	E
spoken	C	Solutions		are copying		copy			present	A		present	yes	no		picture description	E
spoken	C	Solutions		are doing		do			present	A		present	yes	no		picture description	E
spoken	C	Solutions		's a sort of climbing		climb	c		NOT progressive	A		present	yes	no			
spoken	C	Solutions		are doing		do			present	A		present	yes	no		picture description	E
spoken	C	Solutions		isn't doing		do	c	n	present	A		present	yes	no		picture description	E
spoken	C	Solutions		are enjoying		enjoy			present	A	q	present	yes	no		picture description	E
spoken	C	Solutions		are enjoying		enjoy			present	A		present	yes	no		picture description	E
spoken	C	Solutions		been trying		try			perfect	A	q	past/present	yes	no		picture description	E
spoken	C	Solutions		'm really paying		pay	c		present	A		present	yes	no			E
spoken	C	Solutions		is going		go			GOING TO	A		present	yes	no			
spoken	C	Solutions		's stopping		stop	c		present	A		present	no	no			E
spoken	C	Solutions		is the living		live			NOT progressive	A		present	yes	no			
spoken	C	Solutions		aren't many people living		live	c	n	NOT progressive	A		present	yes	no			
spoken	C	Solutions		been living		live			perfect	A		past/present	yes	no			E
spoken	C	Solutions		are going		go			GOING TO	A		present	yes	no			
spoken	C	Solutions		're going		go	c		GOING TO	A		present	yes	no			
spoken	C	Solutions		were making		make			past	A		past	yes	no			E
spoken	C	Solutions		been working		work			perfect	A		past/present	yes	no			E
spoken	C	Solutions		was expecting		expect			past	A		past	yes	no			E
spoken	C	Solutions		'm going		go	c		GOING TO	A		present	yes	no			
spoken	C	Solutions		're making		make	c		present	A		present	yes	no			E
spoken	C	Solutions		are currently sleeping		sleep			present	A		general	yes	no			E
spoken	C	Solutions		're offering		offer	c		present	A		general	yes	yes			E
spoken	C	Solutions		been sleeping		sleep			perfect	A		past/present	yes	no			E
spoken	C	Solutions		'm walking		walk	c		present	A		general	yes	no			E
spoken	C	Solutions		'm going		go	c		GOING TO	A		present	yes	no			
spoken	C	Solutions		be more expensive than staying		stay			NOT progressive	A		modal/infinitive	yes	no			
spoken	C	Solutions		are the benefits of staying		stay			NOT progressive	A		present	yes	no			
spoken	C	Solutions		'm trying		try	c		present	A		present	yes	no			E
spoken	C	Solutions		was wondering		wonder			past	A		past/present	yes	no			E
spoken	C	Solutions		're just trying		try	c		present	A		general	yes	yes			E
spoken	C	Solutions		be working		work			catenative	A		general	yes	no			E
spoken	C	Solutions		was planning		plan			past	A		past	yes	no			E
spoken	C	Solutions		was missing		miss			past	A	q	past	yes	no			E
spoken	C	Solutions		was happening		happen			past	A		past	yes	no			E
spoken	C	Solutions		're following		follow	c		present	A		general	yes	yes			E
spoken	C	Solutions		was playing		play			past	A		past	yes	no			E
spoken	C	Solutions		'm trying		try	c		present	A		present	yes	no			E
spoken	C	Solutions		're ruining		ruin	c		present	A		present	yes	no		poor translation? lawn?	E
spoken	C	Solutions		'm just following		follow	c		present	A		present	yes	no			E
spoken	C	Solutions		been using		use			perfect	A	q	past/present	yes	yes			E
spoken	C	Solutions		's stealing		steal	c		NOT progressive	A		present	yes	no			
spoken	C	Solutions		isn't stealing		steal	c	n	NOT progressive	A		present	yes	no			
spoken	C	Solutions		are getting		get			present	A		future	yes	no			E
spoken	C	Solutions		'm doing		do	c		present	A		present	yes	yes			E
spoken	C	Solutions		been working		work			perfect	A		past/present	yes	no			E
spoken	C	Solutions		are holding		hold			present	A		present	yes	no		picture description	E
spoken	C	Solutions		is checking		check			present	A		present	yes	no		picture description	E
spoken	C	Solutions		be recording		record			modal	A		hypothetical	yes	no		picture description	E
spoken	C	Solutions		're listening		listen	c		present	A		present	yes	no		picture description	E
spoken	C	Solutions		are finding		find			present	A	q	present	yes	no		picture description	E
spoken	C	Solutions		're concentrating		concentrate	c		present	A		present	yes	no		picture description	E
spoken	C	Solutions		aren't enjoying		enjoy	c	n	present	A		general	yes	no		picture description	E
spoken	C	Solutions		is very motivating		motivate			NOT progressive	A		present	yes	no		picture description	
spoken	C	Solutions		're listening		listen	c		present	A		present	yes	no		picture description	E
spoken	C	Solutions		aren't discovering		discover	c	n	present	A		present	yes	no		picture description	E
spoken	C	Solutions		is asking		ask			present	A		present	no	no		picture description	E
spoken	C	Solutions		is answering		answer			present	A		present	yes	no		picture description	E
spoken	C	Solutions		're saying		say	c		present	A		general	yes	yes			E
spoken	C	Solutions		're eating		eat	c		present	A		general	yes	no			E
spoken	C	Solutions		's going		go	c		GOING TO	A		present	yes	no			
spoken	C	Solutions		're looking		look after	c		present	A		general	yes	yes			E
spoken	C	Solutions		be good at communicating		communicate			NOT progressive	A		modal/infinitive	yes	no			
spoken	C	Solutions		be really good at explaining		explain			NOT progressive	A		modal/infinitive	yes	no			
spoken	C	Solutions		was crossing		cross			past	A		past	yes	no	framing		E
spoken	C	Solutions		was wondering		wonder			past	A		past/present	yes	no	politeness/softening		E
spoken	C	Solutions		be doing		do			modal	A	q	hypothetical	yes	yes			E
spoken	C	Solutions		'm staying		stay	c		present	A		future	yes	no			E
spoken	C	Solutions		was trying		try			past	A		past	yes	no			E
spoken	C	Solutions		wasn't planning		plan	c	n	past	A		past	yes	no	framing		E
spoken	C	Solutions		was really looking		look			past	A		past	yes	no			E
spoken	C	Solutions		were camping		camp			past	A		past	yes	no			E
spoken	C	Solutions		was looking		look			past	A		past	yes	no			E
spoken	C	Solutions		're studying		study	c		present	A		present	yes	no			E
